id,student_id,date,type,reason,description,amount,balance_after,ref_lesson_id,ref_homework_id,ref_item
31339,235,2026-04-13,earn,attendance,Darsga o'z vaqtida keldi,10,740,1388,,
31340,235,2026-04-13,earn,homework,Uy vazifasi (77 ball),15,755,,1278,
31341,235,2026-04-13,spend,shop,Sotib oldi: Simsiz sichqoncha,-700,55,,,Simsiz sichqoncha
31342,235,2026-04-15,earn,attendance,Darsga o'z vaqtida keldi,10,65,1389,,
31343,235,2026-04-16,earn,homework,Uy vazifasi (74 ball),18,83,,1279,
31344,235,2026-04-18,earn,homework,Uy vazifasi (89 ball),17,100,,1280,
31345,235,2026-04-20,earn,attendance,Darsga o'z vaqtida keldi,10,110,1391,,
31346,235,2026-04-22,earn,attendance,Darsga o'z vaqtida keldi,10,120,1392,,
31347,235,2026-04-25,earn,homework,Uy vazifasi (85 ball),25,145,,1282,
31348,235,2026-04-24,earn,attendance,Darsga o'z vaqtida keldi,10,155,1393,,
31349,235,2026-04-28,earn,homework,Uy vazifasi (82 ball),16,171,,1283,
31350,235,2026-04-24,earn,activity,Darsdagi faollik / to'g'ri javob,10,181,1393,,
31351,235,2026-04-27,earn,attendance,Darsga o'z vaqtida keldi,10,191,1394,,
31352,235,2026-04-30,earn,homework,Uy vazifasi (83 ball),24,215,,1284,
31353,235,2026-04-29,earn,attendance,Darsga o'z vaqtida keldi,10,225,1395,,
31354,235,2026-05-01,earn,attendance,Darsga o'z vaqtida keldi,10,235,1396,,
31355,235,2026-05-03,earn,homework,Uy vazifasi (77 ball),11,246,,1285,
31356,235,2026-05-04,earn,attendance,Darsga o'z vaqtida keldi,10,256,1397,,
31357,235,2026-05-04,earn,homework,Uy vazifasi (98 ball),29,285,,1286,
31358,235,2026-05-04,earn,excellent_work,A'lo bajarilgan ish,25,310,,1286,
31359,235,2026-05-06,earn,attendance,Darsga o'z vaqtida keldi,10,320,1398,,
31360,235,2026-05-07,earn,homework,Uy vazifasi (76 ball),15,335,,1287,
31361,235,2026-05-08,earn,attendance,Darsga o'z vaqtida keldi,10,345,1399,,
31362,235,2026-05-09,earn,homework,Uy vazifasi (82 ball),16,361,,1288,
31363,235,2026-05-11,earn,attendance,Darsga o'z vaqtida keldi,10,371,1400,,
31364,235,2026-05-11,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,421,1400,,
31365,235,2026-05-11,earn,homework,Uy vazifasi (83 ball),12,433,,1289,
31366,235,2026-05-13,earn,attendance,Darsga o'z vaqtida keldi,10,443,1401,,
31367,235,2026-05-14,earn,homework,Uy vazifasi (90 ball),18,461,,1290,
31368,235,2026-05-15,earn,attendance,Darsga o'z vaqtida keldi,10,471,1402,,
31369,235,2026-05-16,earn,homework,Uy vazifasi (73 ball),14,485,,1291,
31370,235,2026-05-15,earn,activity,Darsdagi faollik / to'g'ri javob,15,500,1402,,
31371,235,2026-05-18,earn,attendance,Darsga o'z vaqtida keldi,10,510,1403,,
31372,235,2026-05-23,earn,homework,Uy vazifasi (61 ball),7,517,,1292,
31373,235,2026-05-20,earn,attendance_late,Kechikdi (23 daq),4,521,1404,,
31374,235,2026-05-24,earn,homework,Uy vazifasi (65 ball),9,530,,1293,
31375,235,2026-05-22,earn,attendance_late,Kechikdi (20 daq),4,534,1405,,
31376,235,2026-05-24,earn,homework,Uy vazifasi (74 ball),22,556,,1294,
31377,235,2026-05-22,earn,activity,Darsdagi faollik / to'g'ri javob,5,561,1405,,
31378,235,2026-05-25,earn,attendance,Darsga o'z vaqtida keldi,10,571,1406,,
31379,235,2026-05-31,earn,homework,Uy vazifasi (61 ball),7,578,,1295,
31380,235,2026-05-27,earn,attendance,Darsga o'z vaqtida keldi,10,588,1407,,
31381,235,2026-05-27,spend,shop,Sotib oldi: Termokruzhka,-380,208,,,Termokruzhka
31382,235,2026-05-29,earn,attendance,Darsga o'z vaqtida keldi,10,218,1408,,
31383,235,2026-05-31,earn,homework,Uy vazifasi (84 ball),16,234,,1296,
31384,235,2026-05-29,earn,activity,Darsdagi faollik / to'g'ri javob,5,239,1408,,
31385,235,2026-06-01,earn,attendance,Darsga o'z vaqtida keldi,10,249,1409,,
31386,235,2026-06-02,earn,homework,Uy vazifasi (87 ball),13,262,,1297,
31387,235,2026-06-01,earn,activity,Darsdagi faollik / to'g'ri javob,10,272,1409,,
31388,235,2026-06-03,earn,attendance,Darsga o'z vaqtida keldi,10,282,1410,,
31389,235,2026-06-04,earn,homework,Uy vazifasi (77 ball),15,297,,1298,
31390,235,2026-06-05,earn,attendance,Darsga o'z vaqtida keldi,10,307,1411,,
31391,235,2026-06-08,earn,homework,Uy vazifasi (83 ball),24,331,,1299,
31392,235,2026-06-08,earn,attendance,Darsga o'z vaqtida keldi,10,341,1412,,
31393,235,2026-06-11,earn,homework,Uy vazifasi (90 ball),22,363,,1300,
31394,235,2026-06-10,earn,attendance,Darsga o'z vaqtida keldi,10,373,1413,,
31395,235,2026-06-11,earn,homework,Uy vazifasi (81 ball),12,385,,1301,
31396,235,2026-06-10,earn,activity,Darsdagi faollik / to'g'ri javob,5,390,1413,,
31397,235,2026-06-12,earn,attendance,Darsga o'z vaqtida keldi,10,400,1414,,
31398,235,2026-06-12,earn,homework,Uy vazifasi (82 ball),20,420,,1302,
31399,235,2026-06-15,earn,attendance,Darsga o'z vaqtida keldi,10,430,1415,,
31400,235,2026-06-15,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,480,1415,,
31401,235,2026-06-17,earn,homework,Uy vazifasi (80 ball),20,500,,1303,
31402,235,2026-06-17,earn,attendance,Darsga o'z vaqtida keldi,10,510,1416,,
31403,235,2026-06-19,earn,homework,Uy vazifasi (87 ball),17,527,,1304,
31404,235,2026-06-19,earn,attendance,Darsga o'z vaqtida keldi,10,537,1417,,
31405,235,2026-06-21,earn,homework,Uy vazifasi (94 ball),18,555,,1305,
31406,235,2026-06-22,earn,attendance,Darsga o'z vaqtida keldi,10,565,1418,,
31407,235,2026-06-23,earn,homework,Uy vazifasi (90 ball),18,583,,1306,
31408,235,2026-06-24,earn,attendance,Darsga o'z vaqtida keldi,10,593,1419,,
31409,235,2026-06-26,earn,attendance,Darsga o'z vaqtida keldi,10,603,1420,,
31410,235,2026-06-28,earn,homework,Uy vazifasi (82 ball),16,619,,1307,
31411,235,2026-06-29,earn,attendance,Darsga o'z vaqtida keldi,10,629,1421,,
31412,235,2026-07-01,earn,homework,Uy vazifasi (77 ball),15,644,,1308,
31413,235,2026-06-29,earn,activity,Darsdagi faollik / to'g'ri javob,10,654,1421,,
31414,235,2026-07-01,earn,attendance,Darsga o'z vaqtida keldi,10,664,1422,,
31415,235,2026-07-03,earn,attendance,Darsga o'z vaqtida keldi,10,674,1423,,
31416,235,2026-07-04,earn,homework,Uy vazifasi (83 ball),12,686,,1310,
31417,235,2026-07-06,earn,attendance,Darsga o'z vaqtida keldi,10,696,1424,,
31418,235,2026-07-07,earn,homework,Uy vazifasi (85 ball),21,717,,1311,
31419,235,2026-07-08,earn,attendance,Darsga o'z vaqtida keldi,10,727,1425,,
31420,235,2026-07-08,earn,streak_bonus,20 ta ketma-ket dars — bonus,50,777,1425,,
31421,235,2026-07-11,earn,homework,Uy vazifasi (81 ball),16,793,,1312,
31422,235,2026-07-10,earn,attendance,Darsga o'z vaqtida keldi,10,803,1426,,
31423,235,2026-07-11,earn,homework,Uy vazifasi (73 ball),14,817,,1313,
31424,235,2026-07-13,earn,attendance_late,Kechikdi (17 daq),4,821,1427,,
31425,235,2026-07-17,earn,homework,Uy vazifasi (89 ball),17,838,,1314,
31426,235,2026-07-13,earn,activity,Darsdagi faollik / to'g'ri javob,5,843,1427,,
31427,235,2026-07-15,earn,attendance,Darsga o'z vaqtida keldi,10,853,1428,,
31428,235,2026-07-19,earn,homework,Uy vazifasi (74 ball),22,875,,1315,
31429,235,2026-07-17,earn,attendance,Darsga o'z vaqtida keldi,10,885,1429,,
31430,235,2026-07-18,earn,homework,Uy vazifasi (85 ball),21,906,,1316,
31431,235,2026-07-20,earn,attendance,Darsga o'z vaqtida keldi,10,916,1430,,
31432,235,2026-07-21,earn,homework,Uy vazifasi (78 ball),15,931,,1317,
31433,235,2026-07-22,earn,attendance,Darsga o'z vaqtida keldi,10,941,1431,,
31434,235,2026-07-24,earn,attendance,Darsga o'z vaqtida keldi,10,951,1432,,
31435,235,2026-07-31,earn,homework,Uy vazifasi (60 ball),5,956,,1318,
31436,235,2026-07-27,earn,attendance,Darsga o'z vaqtida keldi,10,966,1433,,
31437,235,2026-07-29,earn,homework,Uy vazifasi (93 ball),13,979,,1319,
31438,235,2026-07-29,earn,attendance,Darsga o'z vaqtida keldi,10,989,1434,,
31439,235,2026-07-31,earn,homework,Uy vazifasi (92 ball),27,1016,,1320,
31440,235,2026-07-31,earn,attendance,Darsga o'z vaqtida keldi,10,1026,1435,,
31441,235,2026-08-01,earn,homework,Uy vazifasi (78 ball),23,1049,,1321,
31442,235,2026-02-11,earn,makeup_completed,Qoldirilgan darsni yopdi: Layout,10,1059,1363,,
31443,235,2026-03-11,earn,makeup_completed,Qoldirilgan darsni yopdi: Yakuniy loyiha,10,1069,1372,,
31444,236,2026-02-02,earn,attendance,Darsga o'z vaqtida keldi,10,10,1360,,
31445,236,2026-02-05,earn,homework,Uy vazifasi (77 ball),15,25,,1252,
31446,236,2026-02-04,earn,attendance_late,Kechikdi (9 daq),4,29,1361,,
31447,236,2026-02-10,earn,homework,Uy vazifasi (50 ball),9,38,,1253,
31448,236,2026-02-06,earn,attendance,Darsga o'z vaqtida keldi,10,48,1362,,
31449,236,2026-02-08,earn,homework,Uy vazifasi (83 ball),20,68,,1254,
31450,236,2026-02-09,earn,attendance,Darsga o'z vaqtida keldi,10,78,1363,,
31451,236,2026-02-11,earn,homework,Uy vazifasi (89 ball),26,104,,1255,
31452,236,2026-02-11,earn,attendance,Darsga o'z vaqtida keldi,10,114,1364,,
31453,236,2026-02-13,earn,attendance,Darsga o'z vaqtida keldi,10,124,1365,,
31454,236,2026-02-17,earn,homework,Uy vazifasi (74 ball),14,138,,1257,
31455,236,2026-02-16,earn,attendance,Darsga o'z vaqtida keldi,10,148,1366,,
31456,236,2026-02-19,earn,homework,Uy vazifasi (86 ball),21,169,,1258,
31457,236,2026-02-18,earn,attendance,Darsga o'z vaqtida keldi,10,179,1367,,
31458,236,2026-02-22,earn,homework,Uy vazifasi (84 ball),12,191,,1259,
31459,236,2026-02-20,penalty,absent_unexcused,Sababsiz qoldirdi,-5,186,1368,,
31460,236,2026-02-23,earn,attendance,Darsga o'z vaqtida keldi,10,196,1369,,
31461,236,2026-02-23,earn,homework,Uy vazifasi (94 ball),28,224,,1261,
31462,236,2026-02-25,earn,attendance,Darsga o'z vaqtida keldi,10,234,1370,,
31463,236,2026-02-26,earn,homework,Uy vazifasi (97 ball),14,248,,1262,
31464,236,2026-02-26,earn,excellent_work,A'lo bajarilgan ish,25,273,,1262,
31465,236,2026-02-27,earn,attendance,Darsga o'z vaqtida keldi,10,283,1371,,
31466,236,2026-03-02,earn,attendance,Darsga o'z vaqtida keldi,10,293,1372,,
31467,236,2026-03-05,earn,homework,Uy vazifasi (87 ball),17,310,,1263,
31468,236,2026-03-04,earn,attendance,Darsga o'z vaqtida keldi,10,320,1373,,
31469,236,2026-03-06,earn,homework,Uy vazifasi (86 ball),17,337,,1264,
31470,236,2026-03-04,earn,activity,Darsdagi faollik / to'g'ri javob,15,352,1373,,
31471,236,2026-03-06,earn,attendance,Darsga o'z vaqtida keldi,10,362,1374,,
31472,236,2026-03-08,earn,homework,Uy vazifasi (78 ball),11,373,,1265,
31473,236,2026-03-09,earn,attendance,Darsga o'z vaqtida keldi,10,383,1375,,
31474,236,2026-03-11,earn,attendance,Darsga o'z vaqtida keldi,10,393,1376,,
31475,236,2026-03-13,earn,attendance,Darsga o'z vaqtida keldi,10,403,1377,,
31476,236,2026-03-15,earn,homework,Uy vazifasi (86 ball),25,428,,1268,
31477,236,2026-03-16,earn,attendance,Darsga o'z vaqtida keldi,10,438,1378,,
31478,236,2026-03-16,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,488,1378,,
31479,236,2026-03-19,earn,homework,Uy vazifasi (79 ball),19,507,,1269,
31480,236,2026-03-18,earn,attendance,Darsga o'z vaqtida keldi,10,517,1379,,
31481,236,2026-03-20,earn,homework,Uy vazifasi (84 ball),16,533,,1270,
31482,236,2026-03-18,earn,activity,Darsdagi faollik / to'g'ri javob,5,538,1379,,
31483,236,2026-03-25,earn,attendance,Darsga o'z vaqtida keldi,10,548,1380,,
31484,236,2026-03-27,earn,attendance,Darsga o'z vaqtida keldi,10,558,1381,,
31485,236,2026-04-01,earn,homework,Uy vazifasi (77 ball),6,564,,1272,
31486,236,2026-03-30,earn,attendance,Darsga o'z vaqtida keldi,10,574,1382,,
31487,236,2026-04-02,earn,homework,Uy vazifasi (81 ball),12,586,,1273,
31488,236,2026-04-01,earn,attendance,Darsga o'z vaqtida keldi,10,596,1383,,
31489,236,2026-04-01,earn,activity,Darsdagi faollik / to'g'ri javob,15,611,1383,,
31490,236,2026-04-03,earn,attendance,Darsga o'z vaqtida keldi,10,621,1384,,
31491,236,2026-04-08,earn,homework,Uy vazifasi (85 ball),10,631,,1274,
31492,236,2026-04-06,earn,attendance,Darsga o'z vaqtida keldi,10,641,1385,,
31493,236,2026-04-14,earn,homework,Uy vazifasi (59 ball),7,648,,1275,
31494,236,2026-04-08,earn,attendance,Darsga o'z vaqtida keldi,10,658,1386,,
31495,236,2026-04-10,earn,homework,Uy vazifasi (84 ball),16,674,,1276,
31496,236,2026-04-10,earn,attendance,Darsga o'z vaqtida keldi,10,684,1387,,
31497,236,2026-04-11,earn,homework,Uy vazifasi (78 ball),15,699,,1277,
31498,236,2026-04-13,earn,attendance,Darsga o'z vaqtida keldi,10,709,1388,,
31499,236,2026-04-13,earn,streak_bonus,20 ta ketma-ket dars — bonus,50,759,1388,,
31500,236,2026-04-15,earn,attendance,Darsga o'z vaqtida keldi,10,769,1389,,
31501,236,2026-04-21,earn,homework,Uy vazifasi (56 ball),8,777,,1279,
31502,236,2026-04-17,earn,attendance,Darsga o'z vaqtida keldi,10,787,1390,,
31503,236,2026-04-21,earn,homework,Uy vazifasi (79 ball),9,796,,1280,
31504,236,2026-04-20,earn,attendance,Darsga o'z vaqtida keldi,10,806,1391,,
31505,236,2026-04-22,penalty,absent_unexcused,Sababsiz qoldirdi,-5,801,1392,,
31506,236,2026-04-24,earn,attendance,Darsga o'z vaqtida keldi,10,811,1393,,
31507,236,2026-04-27,earn,homework,Uy vazifasi (79 ball),15,826,,1283,
31508,236,2026-04-27,earn,attendance,Darsga o'z vaqtida keldi,10,836,1394,,
31509,236,2026-04-28,earn,homework,Uy vazifasi (86 ball),25,861,,1284,
31510,236,2026-04-29,earn,attendance,Darsga o'z vaqtida keldi,10,871,1395,,
31511,236,2026-05-01,earn,attendance,Darsga o'z vaqtida keldi,10,881,1396,,
31512,236,2026-05-03,earn,homework,Uy vazifasi (79 ball),11,892,,1285,
31513,236,2026-05-04,earn,attendance,Darsga o'z vaqtida keldi,10,902,1397,,
31514,236,2026-05-04,earn,homework,Uy vazifasi (72 ball),21,923,,1286,
31515,236,2026-05-06,earn,attendance,Darsga o'z vaqtida keldi,10,933,1398,,
31516,236,2026-05-07,earn,homework,Uy vazifasi (84 ball),16,949,,1287,
31517,236,2026-05-08,earn,attendance,Darsga o'z vaqtida keldi,10,959,1399,,
31518,236,2026-05-11,earn,homework,Uy vazifasi (72 ball),14,973,,1288,
31519,236,2026-05-11,earn,attendance,Darsga o'z vaqtida keldi,10,983,1400,,
31520,236,2026-05-11,earn,homework,Uy vazifasi (82 ball),12,995,,1289,
31521,236,2026-05-11,earn,activity,Darsdagi faollik / to'g'ri javob,5,1000,1400,,
31522,236,2026-05-13,earn,attendance,Darsga o'z vaqtida keldi,10,1010,1401,,
31523,236,2026-05-13,earn,activity,Darsdagi faollik / to'g'ri javob,5,1015,1401,,
31524,236,2026-05-15,earn,attendance,Darsga o'z vaqtida keldi,10,1025,1402,,
31525,236,2026-05-15,earn,streak_bonus,10 ta ketma-ket dars — bonus,50,1075,1402,,
31526,236,2026-05-15,earn,homework,Uy vazifasi (85 ball),17,1092,,1291,
31527,236,2026-05-18,earn,attendance,Darsga o'z vaqtida keldi,10,1102,1403,,
31528,236,2026-05-19,earn,homework,Uy vazifasi (67 ball),13,1115,,1292,
31529,236,2026-05-20,earn,attendance,Darsga o'z vaqtida keldi,10,1125,1404,,
31530,236,2026-05-21,earn,homework,Uy vazifasi (80 ball),20,1145,,1293,
31531,236,2026-05-22,earn,attendance,Darsga o'z vaqtida keldi,10,1155,1405,,
31532,236,2026-05-23,earn,homework,Uy vazifasi (86 ball),25,1180,,1294,
31533,236,2026-05-25,earn,attendance,Darsga o'z vaqtida keldi,10,1190,1406,,
31534,236,2026-05-26,earn,homework,Uy vazifasi (81 ball),16,1206,,1295,
31535,236,2026-05-27,earn,attendance,Darsga o'z vaqtida keldi,10,1216,1407,,
31536,236,2026-05-29,earn,attendance,Darsga o'z vaqtida keldi,10,1226,1408,,
31537,236,2026-06-03,earn,homework,Uy vazifasi (73 ball),8,1234,,1296,
31538,236,2026-05-29,earn,activity,Darsdagi faollik / to'g'ri javob,5,1239,1408,,
31539,236,2026-06-01,earn,attendance,Darsga o'z vaqtida keldi,10,1249,1409,,
31540,236,2026-06-03,earn,homework,Uy vazifasi (68 ball),10,1259,,1297,
31541,236,2026-06-01,earn,activity,Darsdagi faollik / to'g'ri javob,10,1269,1409,,
31542,236,2026-06-01,spend,shop,Sotib oldi: Powerbank,-1200,69,,,Powerbank
31543,236,2026-06-03,earn,attendance,Darsga o'z vaqtida keldi,10,79,1410,,
31544,236,2026-06-04,earn,homework,Uy vazifasi (82 ball),16,95,,1298,
31545,236,2026-06-08,earn,homework,Uy vazifasi (78 ball),23,118,,1299,
31546,236,2026-06-08,earn,attendance,Darsga o'z vaqtida keldi,10,128,1412,,
31547,236,2026-06-09,earn,homework,Uy vazifasi (73 ball),18,146,,1300,
31548,236,2026-06-10,earn,attendance,Darsga o'z vaqtida keldi,10,156,1413,,
31549,236,2026-06-10,earn,homework,Uy vazifasi (82 ball),12,168,,1301,
31550,236,2026-06-10,earn,activity,Darsdagi faollik / to'g'ri javob,5,173,1413,,
31551,236,2026-06-12,earn,attendance,Darsga o'z vaqtida keldi,10,183,1414,,
31552,236,2026-06-12,earn,homework,Uy vazifasi (82 ball),20,203,,1302,
31553,236,2026-06-15,earn,attendance,Darsga o'z vaqtida keldi,10,213,1415,,
31554,236,2026-06-19,earn,homework,Uy vazifasi (84 ball),21,234,,1303,
31555,236,2026-06-15,earn,activity,Darsdagi faollik / to'g'ri javob,5,239,1415,,
31556,236,2026-06-17,earn,attendance,Darsga o'z vaqtida keldi,10,249,1416,,
31557,236,2026-06-19,earn,homework,Uy vazifasi (85 ball),17,266,,1304,
31558,236,2026-06-19,earn,attendance,Darsga o'z vaqtida keldi,10,276,1417,,
31559,236,2026-06-20,earn,homework,Uy vazifasi (84 ball),16,292,,1305,
31560,236,2026-06-22,earn,attendance_late,Kechikdi (7 daq),4,296,1418,,
31561,236,2026-06-28,earn,homework,Uy vazifasi (65 ball),7,303,,1306,
31562,236,2026-06-24,earn,attendance,Darsga o'z vaqtida keldi,10,313,1419,,
31563,236,2026-06-24,earn,activity,Darsdagi faollik / to'g'ri javob,15,328,1419,,
31564,236,2026-06-26,earn,attendance,Darsga o'z vaqtida keldi,10,338,1420,,
31565,236,2026-06-26,earn,homework,Uy vazifasi (65 ball),13,351,,1307,
31566,236,2026-06-29,earn,attendance,Darsga o'z vaqtida keldi,10,361,1421,,
31567,236,2026-07-02,earn,homework,Uy vazifasi (79 ball),15,376,,1308,
31568,236,2026-07-01,penalty,absent_unexcused,Sababsiz qoldirdi,-5,371,1422,,
31569,236,2026-07-03,earn,attendance_late,Kechikdi (8 daq),4,375,1423,,
31570,236,2026-07-08,earn,homework,Uy vazifasi (75 ball),6,381,,1310,
31571,236,2026-07-06,earn,attendance,Darsga o'z vaqtida keldi,10,391,1424,,
31572,236,2026-07-07,earn,homework,Uy vazifasi (86 ball),21,412,,1311,
31573,236,2026-07-08,earn,attendance,Darsga o'z vaqtida keldi,10,422,1425,,
31574,236,2026-07-11,earn,homework,Uy vazifasi (77 ball),15,437,,1312,
31575,236,2026-07-10,earn,attendance,Darsga o'z vaqtida keldi,10,447,1426,,
31576,236,2026-07-10,earn,homework,Uy vazifasi (80 ball),16,463,,1313,
31577,236,2026-07-10,earn,activity,Darsdagi faollik / to'g'ri javob,5,468,1426,,
31578,236,2026-07-13,earn,attendance,Darsga o'z vaqtida keldi,10,478,1427,,
31579,236,2026-07-21,earn,homework,Uy vazifasi (52 ball),6,484,,1314,
31580,236,2026-07-15,earn,attendance,Darsga o'z vaqtida keldi,10,494,1428,,
31581,236,2026-07-23,earn,homework,Uy vazifasi (57 ball),10,504,,1315,
31582,236,2026-07-17,earn,attendance,Darsga o'z vaqtida keldi,10,514,1429,,
31583,236,2026-07-19,earn,homework,Uy vazifasi (78 ball),19,533,,1316,
31584,236,2026-07-20,earn,attendance_late,Kechikdi (11 daq),4,537,1430,,
31585,236,2026-07-20,earn,activity,Darsdagi faollik / to'g'ri javob,15,552,1430,,
31586,236,2026-07-22,earn,attendance,Darsga o'z vaqtida keldi,10,562,1431,,
31587,236,2026-07-24,earn,attendance_late,Kechikdi (17 daq),4,566,1432,,
31588,236,2026-07-30,earn,homework,Uy vazifasi (61 ball),5,571,,1318,
31589,236,2026-07-27,earn,attendance,Darsga o'z vaqtida keldi,10,581,1433,,
31590,236,2026-07-29,earn,homework,Uy vazifasi (89 ball),13,594,,1319,
31591,236,2026-07-27,spend,shop,Sotib oldi: Akademiya futbolkasi,-450,144,,,Akademiya futbolkasi
31592,236,2026-07-29,earn,attendance,Darsga o'z vaqtida keldi,10,154,1434,,
31593,236,2026-07-31,earn,homework,Uy vazifasi (75 ball),22,176,,1320,
31594,236,2026-07-31,earn,attendance,Darsga o'z vaqtida keldi,10,186,1435,,
31595,236,2026-07-31,earn,homework,Uy vazifasi (87 ball),26,212,,1321,
31596,236,2026-02-24,earn,makeup_completed,Qoldirilgan darsni yopdi: Firebase,10,222,1368,,
31597,236,2026-04-29,earn,makeup_completed,Qoldirilgan darsni yopdi: Formalar,10,232,1392,,
31598,236,2026-06-09,earn,makeup_completed,Qoldirilgan darsni yopdi: Yakuniy loyiha,10,242,1411,,
31599,236,2026-07-08,earn,makeup_completed,Qoldirilgan darsni yopdi: Animatsiyalar,10,252,1422,,
31600,237,2026-02-02,earn,attendance,Darsga o'z vaqtida keldi,10,10,1360,,
31601,237,2026-02-10,earn,homework,Uy vazifasi (50 ball),6,16,,1252,
31602,237,2026-02-04,earn,attendance_late,Kechikdi (20 daq),4,20,1361,,
31603,237,2026-02-09,earn,homework,Uy vazifasi (64 ball),11,31,,1253,
31604,237,2026-02-06,earn,attendance,Darsga o'z vaqtida keldi,10,41,1362,,
31605,237,2026-02-13,earn,homework,Uy vazifasi (45 ball),6,47,,1254,
31606,237,2026-02-06,earn,activity,Darsdagi faollik / to'g'ri javob,10,57,1362,,
31607,237,2026-02-09,earn,attendance,Darsga o'z vaqtida keldi,10,67,1363,,
31608,237,2026-02-11,earn,homework,Uy vazifasi (60 ball),18,85,,1255,
31609,237,2026-02-11,earn,attendance,Darsga o'z vaqtida keldi,10,95,1364,,
31610,237,2026-02-12,earn,homework,Uy vazifasi (75 ball),15,110,,1256,
31611,237,2026-02-13,earn,attendance_late,Kechikdi (18 daq),4,114,1365,,
31612,237,2026-02-15,earn,homework,Uy vazifasi (78 ball),15,129,,1257,
31613,237,2026-02-16,earn,attendance,Darsga o'z vaqtida keldi,10,139,1366,,
31614,237,2026-02-19,earn,homework,Uy vazifasi (67 ball),16,155,,1258,
31615,237,2026-02-18,earn,attendance,Darsga o'z vaqtida keldi,10,165,1367,,
31616,237,2026-02-25,earn,homework,Uy vazifasi (35 ball),3,168,,1259,
31617,237,2026-02-20,penalty,absent_unexcused,Sababsiz qoldirdi,-5,163,1368,,
31618,237,2026-02-23,earn,attendance,Darsga o'z vaqtida keldi,10,173,1369,,
31619,237,2026-03-02,earn,homework,Uy vazifasi (46 ball),8,181,,1261,
31620,237,2026-02-25,earn,attendance,Darsga o'z vaqtida keldi,10,191,1370,,
31621,237,2026-03-04,earn,homework,Uy vazifasi (49 ball),4,195,,1262,
31622,237,2026-02-27,earn,attendance,Darsga o'z vaqtida keldi,10,205,1371,,
31623,237,2026-03-02,earn,attendance,Darsga o'z vaqtida keldi,10,215,1372,,
31624,237,2026-03-04,earn,homework,Uy vazifasi (66 ball),13,228,,1263,
31625,237,2026-03-04,earn,attendance,Darsga o'z vaqtida keldi,10,238,1373,,
31626,237,2026-03-12,earn,homework,Uy vazifasi (51 ball),6,244,,1264,
31627,237,2026-03-06,penalty,absent_unexcused,Sababsiz qoldirdi,-5,239,1374,,
31628,237,2026-03-09,earn,attendance,Darsga o'z vaqtida keldi,10,249,1375,,
31629,237,2026-03-14,earn,homework,Uy vazifasi (53 ball),6,255,,1266,
31630,237,2026-03-11,earn,attendance_late,Kechikdi (16 daq),4,259,1376,,
31631,237,2026-03-14,earn,homework,Uy vazifasi (82 ball),24,283,,1267,
31632,237,2026-03-13,earn,attendance,Darsga o'z vaqtida keldi,10,293,1377,,
31633,237,2026-03-16,earn,attendance,Darsga o'z vaqtida keldi,10,303,1378,,
31634,237,2026-03-20,earn,homework,Uy vazifasi (71 ball),17,320,,1269,
31635,237,2026-03-18,earn,attendance,Darsga o'z vaqtida keldi,10,330,1379,,
31636,237,2026-03-24,earn,homework,Uy vazifasi (51 ball),6,336,,1270,
31637,237,2026-03-25,earn,attendance,Darsga o'z vaqtida keldi,10,346,1380,,
31638,237,2026-03-27,earn,homework,Uy vazifasi (70 ball),10,356,,1271,
31639,237,2026-03-27,earn,attendance,Darsga o'z vaqtida keldi,10,366,1381,,
31640,237,2026-04-02,earn,homework,Uy vazifasi (65 ball),5,371,,1272,
31641,237,2026-03-30,earn,attendance,Darsga o'z vaqtida keldi,10,381,1382,,
31642,237,2026-04-01,earn,attendance_late,Kechikdi (21 daq),4,385,1383,,
31643,237,2026-04-03,earn,attendance,Darsga o'z vaqtida keldi,10,395,1384,,
31644,237,2026-04-03,earn,activity,Darsdagi faollik / to'g'ri javob,10,405,1384,,
31645,237,2026-04-08,earn,homework,Uy vazifasi (73 ball),14,419,,1275,
31646,237,2026-04-08,earn,attendance,Darsga o'z vaqtida keldi,10,429,1386,,
31647,237,2026-04-10,earn,attendance_late,Kechikdi (11 daq),4,433,1387,,
31648,237,2026-04-12,earn,homework,Uy vazifasi (53 ball),10,443,,1277,
31649,237,2026-04-13,earn,attendance,Darsga o'z vaqtida keldi,10,453,1388,,
31650,237,2026-04-19,earn,homework,Uy vazifasi (46 ball),5,458,,1278,
31651,237,2026-04-13,earn,activity,Darsdagi faollik / to'g'ri javob,5,463,1388,,
31652,237,2026-04-15,earn,attendance,Darsga o'z vaqtida keldi,10,473,1389,,
31653,237,2026-04-17,earn,homework,Uy vazifasi (79 ball),19,492,,1279,
31654,237,2026-04-15,earn,activity,Darsdagi faollik / to'g'ri javob,15,507,1389,,
31655,237,2026-04-15,spend,shop,Sotib oldi: Stiker to'plami,-80,427,,,Stiker to'plami
31656,237,2026-04-17,earn,attendance,Darsga o'z vaqtida keldi,10,437,1390,,
31657,237,2026-04-24,earn,homework,Uy vazifasi (38 ball),4,441,,1280,
31658,237,2026-04-20,earn,attendance,Darsga o'z vaqtida keldi,10,451,1391,,
31659,237,2026-04-29,earn,homework,Uy vazifasi (49 ball),4,455,,1281,
